id;card_number;transaction_date;value;segment
CTID86419788;9074-3311-4009-9836;07/11/2016;18920;SEG13
CTID39550827;1290-5480-3763-3387;16/03/2016;35697;SEG17
CTID74680584;8950-6403-2080-8100;27/08/2016;19317;SEG23
CTID46939633;4937-6752-6970-3163;03/08/2016;26749;SEG21
CTID45232312;5380-2273-3524-9795;14/01/2016;2878;SEG13
CTID51623045;4954-2506-4917-1734;21/10/2016;38396;SEG25
CTID91405275;5864-4475-3659-1440;24/08/2016;29761;SEG17
CTID62352454;8757-6814-8721-3839;07/03/2016;23649;SEG21
CTID14867411;8002-6041-9878-5658;27/04/2016;44575;SEG12
CTID75255959;8231-5519-1948-3400;26/09/2016;6219;SEG16
CTID32305648;8883-9569-6241-3952;05/03/2016;18985;SEG25
CTID34439485;6429-7684-3108-1910;14/12/2016;45779;SEG23
CTID48100325;2568-8047-9427-1704;28/08/2016;47335;SEG12
CTID92344098;5786-2204-6101-1373;04/10/2016;27802;SEG13
CTID11745938;5619-4425-5473-6565;11/11/2016;45284;SEG13
CTID56713135;9083-6711-4313-1181;03/02/2016;4548;SEG23
CTID73063185;4973-1293-1664-2086;04/03/2016;35599;SEG17
CTID23173490;2463-9055-1240-3878;28/01/2016;1359;SEG15
CTID89544744;5984-2442-3351-3695;11/06/2016;20229;SEG17
CTID63829744;8231-5519-1948-3400;06/05/2016;17054;SEG18
CTID45700823;2046-1892-2379-9050;02/10/2016;38108;SEG13
CTID86432684;8797-7761-7623-1806;07/07/2016;27407;SEG13
CTID48730821;1519-5130-5810-8539;12/01/2016;28373;SEG14
CTID30853194;9027-9319-4091-7718;08/11/2016;29225;SEG11
CTID31870160;3467-4873-4196-4795;19/07/2016;34809;SEG12
CTID70558050;3525-9763-6876-7431;29/07/2016;22992;SEG23
CTID94367211;7326-9558-4788-5128;10/01/2016;7747;SEG12
CTID68202115;9310-6095-5617-9905;03/02/2016;6475;SEG24
CTID25462118;1175-3754-1370-5515;19/04/2016;28609;SEG20
CTID75486085;3440-1978-8156-5313;14/06/2016;31431;SEG23
CTID69024006;6876-7378-4945-3251;30/06/2016;10234;SEG21
CTID72817740;4262-7103-6508-4214;11/01/2016;9310;SEG15
CTID83490025;5010-4875-7956-3628;17/06/2016;6485;SEG15
CTID74953895;3168-6552-9936-1500;22/10/2016;24747;SEG15
CTID75764624;6722-7299-6082-7974;13/05/2016;13589;SEG19
CTID66952156;7416-4529-6690-5703;20/01/2016;1923;SEG19
CTID42615794;8711-5325-4752-4743;26/03/2016;44820;SEG12
CTID99901519;9446-5484-2517-1811;31/05/2016;25045;SEG23
CTID39204518;5993-5660-3442-6277;13/09/2016;20761;SEG19
CTID88181344;9753-7718-2196-1448;01/11/2016;20078;SEG22
CTID92148174;5384-8278-5616-5502;02/02/2016;21284;SEG21
CTID63371966;3323-8332-7133-7008;27/11/2016;29491;SEG14
CTID67202798;5982-5047-2653-9052;18/01/2016;17607;SEG15
CTID75008965;2271-9253-1553-2843;17/09/2016;40126;SEG20
CTID65191050;9425-1481-6545-6190;08/12/2016;39919;SEG25
CTID79905485;7752-7762-8832-3142;11/06/2016;293;SEG25
CTID96859146;9138-8487-6675-4521;21/04/2016;39879;SEG22
CTID70834895;6025-2610-4001-6680;14/10/2016;32969;SEG12
CTID19464220;5316-4617-7300-3260;04/08/2016;31366;SEG25
CTID12372619;2834-5946-1542-4074;22/07/2016;22118;SEG13
CTID58763289;7212-8665-7734-5918;15/04/2016;35924;SEG22
CTID32418698;9558-5469-2562-5608;27/03/2016;19535;SEG24
CTID80349522;7586-6475-9618-3909;25/03/2016;17970;SEG12
CTID87703315;9391-7086-9113-4893;25/11/2016;1099;SEG25
CTID67606326;4427-5380-8182-9668;27/11/2016;33946;SEG20
CTID55983719;8287-3054-9804-9342;27/02/2016;5942;SEG19
CTID13007217;6239-8641-8524-9441;30/04/2016;39903;SEG19
CTID44488324;2357-9896-6403-5970;09/11/2016;35288;SEG19
CTID95191517;6492-5655-8241-3530;22/02/2016;22251;SEG21
CTID68077319;7299-3529-7767-1695;25/07/2016;21170;SEG16
CTID78898591;8518-4517-6409-6976;30/12/2016;37382;SEG16
CTID87848590;8558-3872-8287-1977;19/12/2016;21751;SEG14
CTID88433433;4856-2191-9879-6388;06/04/2016;46422;SEG23
CTID15391563;6286-3397-5051-8445;08/02/2016;30136;SEG17
CTID48457464;8839-9467-3960-3997;30/06/2016;48849;SEG12
CTID92131126;3146-4961-6964-4229;31/03/2016;11877;SEG11
CTID77253151;8499-3007-6025-2772;28/03/2016;4506;SEG12
CTID51558646;8558-3872-8287-1977;13/06/2016;39489;SEG23
CTID38931999;5384-8278-5616-5502;28/09/2016;29079;SEG23
CTID59310716;6492-5655-8241-3530;22/02/2016;46955;SEG25
CTID57817789;1438-6906-2509-8219;18/11/2016;8323;SEG18
CTID75753199;6876-7378-4945-3251;04/08/2016;38381;SEG21
CTID33111249;3545-8540-7402-9523;13/10/2016;45025;SEG25
CTID64683697;9030-1667-6058-6173;10/07/2016;20480;SEG15
CTID89833072;6012-7799-2842-7221;11/01/2016;39972;SEG23
CTID43389850;1449-4529-1480-3546;02/05/2016;3592;SEG14
CTID12333169;8522-7783-9262-6673;14/10/2016;38024;SEG18
CTID59050680;8259-5688-7450-9931;25/09/2016;24897;SEG25
CTID82071549;8135-1903-7706-2260;11/12/2016;10883;SEG22
CTID23208401;5750-8229-8026-8893;29/03/2016;16275;SEG22
CTID47069433;4294-8894-4829-7801;19/01/2016;24333;SEG11
CTID81475766;8725-3610-8060-2617;01/05/2016;39662;SEG17
CTID39749462;8522-7783-9262-6673;17/12/2016;19246;SEG14
CTID95142730;2161-8530-5218-6803;03/02/2016;37653;SEG23
CTID14362048;2868-5606-5152-5706;10/01/2016;46693;SEG17
CTID56801236;8321-8463-7644-8934;23/03/2016;28844;SEG12
CTID97506385;5530-1215-6434-9691;21/11/2016;1817;SEG21
CTID74319492;3380-5311-6073-9478;21/08/2016;19385;SEG22
CTID39094655;4203-1225-4528-2939;03/04/2016;41866;SEG11
CTID55277393;4420-9925-9792-9113;22/03/2016;31578;SEG15
CTID70635973;3313-4024-5109-8235;23/11/2016;25297;SEG11
CTID34823437;4341-6411-1439-6094;20/05/2016;49540;SEG21
CTID75686230;9497-8994-1281-9719;23/06/2016;22798;SEG20
CTID87602572;7815-5255-1963-9464;14/02/2016;7634;SEG23
CTID39692035;4027-9234-2261-8201;18/04/2016;12421;SEG11
CTID64047048;1159-7886-1385-5540;26/10/2016;46566;SEG15
CTID18972531;5591-5619-8809-5454;02/06/2016;38722;SEG18
CTID80541786;1765-4019-5141-9230;05/02/2016;34623;SEG23
CTID19444192;1464-1118-5953-6424;24/04/2016;13824;SEG20
CTID82128058;4420-9925-9792-9113;09/12/2016;18077;SEG18
CTID58470382;9322-7578-8781-2684;10/07/2016;41420;SEG23
CTID93955870;2570-5181-2062-7588;27/10/2016;28230;SEG15
CTID92348916;2595-7800-1142-5225;18/11/2016;43552;SEG17
CTID48824716;4341-6411-1439-6094;09/07/2016;29553;SEG19
CTID22415534;3573-2839-9869-7747;23/02/2016;36518;SEG19
CTID11114300;3158-1638-7701-9309;01/01/2016;31835;SEG23
CTID47498943;5590-1294-8800-2874;21/09/2016;20577;SEG23
CTID88953625;8578-3662-1951-5720;12/04/2016;20608;SEG17
CTID73245517;5316-4617-7300-3260;29/05/2016;15088;SEG19
CTID19513772;7729-4037-1361-9467;25/08/2016;12950;SEG25
CTID28641560;2764-7023-8396-5255;13/05/2016;8492;SEG23
CTID46184806;3440-3330-5015-4988;05/10/2016;11634;SEG20
CTID98112730;6025-2610-4001-6680;25/04/2016;18198;SEG13
CTID22782339;9946-6939-3033-9593;30/12/2016;5667;SEG11
CTID81865613;6197-7150-9163-8287;27/05/2016;12495;SEG13
CTID78592205;7276-7349-6334-3809;23/06/2016;11764;SEG16
CTID57387468;1123-9777-7335-9167;09/03/2016;13128;SEG23
CTID74574386;7306-7457-8875-3211;19/08/2016;28883;SEG17
CTID54559165;4803-9564-9708-3189;16/11/2016;32512;SEG23
CTID20193326;7658-7645-4568-1461;04/08/2016;2988;SEG20
CTID55246100;4991-3814-8016-9048;27/09/2016;41715;SEG20
CTID77622754;5591-5619-8809-5454;21/07/2016;36048;SEG25
CTID54391552;1546-9786-8388-4937;07/08/2016;31388;SEG25
CTID12680259;7558-5459-8235-5737;23/09/2016;49577;SEG23
CTID38921716;4679-5406-6408-1233;27/08/2016;10379;SEG13
CTID94826426;1716-8420-2111-4735;08/11/2016;11874;SEG22
CTID75762179;4991-3814-8016-9048;11/07/2016;39803;SEG17
CTID75516491;6540-2862-2962-5109;14/01/2016;45234;SEG15
CTID73458135;3440-1978-8156-5313;10/10/2016;32176;SEG12
CTID89199436;7234-6377-8525-5139;08/04/2016;615;SEG22
CTID70099849;4959-5036-1379-1303;10/06/2016;35599;SEG17
CTID85150428;4262-7103-6508-4214;08/04/2016;13557;SEG16
CTID17076585;8361-7488-5303-1801;03/08/2016;39236;SEG16
CTID63707040;8976-7958-2694-8171;03/06/2016;11808;SEG20
CTID16816821;2240-2748-8514-4335;03/06/2016;12670;SEG21
CTID26927535;1410-9622-6092-3445;10/11/2016;17522;SEG22
CTID98477301;6492-5655-8241-3530;15/05/2016;9959;SEG11
CTID68265567;8088-9431-7201-2877;03/07/2016;13162;SEG23
CTID25236671;8272-7202-4112-6502;06/04/2016;23926;SEG20
CTID29509657;9458-1130-5333-6475;03/10/2016;31063;SEG18
CTID31787844;2640-5294-8252-8817;21/09/2016;4066;SEG18
CTID12497248;4663-3168-7059-6778;01/11/2016;49112;SEG13
CTID20476299;3114-9778-2542-3154;26/08/2016;9851;SEG20
CTID74568207;5778-9566-9086-7555;13/12/2016;35410;SEG24
CTID80018396;5750-8229-8026-8893;16/12/2016;46338;SEG24
CTID91804522;5540-8588-7666-7798;15/02/2016;27717;SEG12
CTID30450589;7334-1842-5941-2149;26/10/2016;14256;SEG21
CTID41122783;5590-1294-8800-2874;31/03/2016;24105;SEG14
CTID96930484;2764-7023-8396-5255;10/08/2016;13353;SEG24
CTID97250687;1410-9622-6092-3445;30/04/2016;14647;SEG17
CTID57353572;2649-6876-7496-4123;29/08/2016;7940;SEG21
CTID30161363;6835-6133-8935-6988;19/07/2016;25688;SEG18
CTID50235984;5674-3252-5805-3288;07/10/2016;36718;SEG13
CTID32323743;8590-6850-6104-5846;17/05/2016;48980;SEG15
CTID64091541;6071-3874-2856-8755;16/08/2016;29988;SEG25
CTID70215058;1817-8543-9660-4802;12/12/2016;30776;SEG14
CTID82331609;8249-2687-5339-2078;19/08/2016;19065;SEG19
CTID38510784;6271-9924-3653-8913;18/12/2016;43846;SEG17
CTID31904326;8783-7271-8493-7931;25/01/2016;18529;SEG25
CTID80636260;4349-5976-1214-5524;02/11/2016;8225;SEG18
CTID87866602;3922-3698-6304-1975;10/09/2016;47904;SEG13
CTID50515807;8376-2481-1705-6329;08/10/2016;10752;SEG17
CTID31359192;7296-3224-2880-5747;23/02/2016;39084;SEG15
CTID25732951;5590-1294-8800-2874;08/09/2016;14987;SEG17
CTID43412019;6197-7150-9163-8287;21/11/2016;6663;SEG25
CTID72308710;8706-3809-5167-3899;25/10/2016;19432;SEG12
CTID23782285;2056-7091-8023-1914;29/03/2016;5181;SEG13
CTID31035023;6025-2610-4001-6680;13/07/2016;28244;SEG16
CTID87811206;5556-4557-4566-1540;08/09/2016;36566;SEG13
CTID11645525;6557-2662-6932-6028;17/12/2016;27425;SEG25
CTID69023456;5978-8449-1139-4565;06/09/2016;9343;SEG24
CTID59715204;2595-7800-1142-5225;17/04/2016;4106;SEG18
CTID36596639;8031-9022-9952-9605;10/12/2016;29117;SEG14
CTID46317255;4679-8417-8700-1213;14/06/2016;8707;SEG20
CTID20484758;2201-1387-2319-6874;04/06/2016;39056;SEG13
CTID89405765;5002-6349-2806-2942;29/11/2016;16124;SEG22
CTID42181028;9542-6082-9630-9970;24/08/2016;18344;SEG19
CTID62683427;4092-8604-7363-3393;29/01/2016;25160;SEG24
CTID15755445;8481-9097-2828-9363;24/02/2016;44851;SEG16
CTID92568982;7430-6895-6227-4665;15/03/2016;48677;SEG11
CTID57327063;4314-6417-5269-5130;27/08/2016;6206;SEG13
CTID34782001;9542-6082-9630-9970;29/03/2016;44537;SEG16
CTID42797696;7214-4915-6387-5429;19/03/2016;41384;SEG20
CTID70032537;8725-3610-8060-2617;30/08/2016;38365;SEG12
CTID98365551;2911-7555-3093-9231;10/10/2016;26741;SEG19
CTID69155314;4610-9984-7768-4610;30/01/2016;17595;SEG17
CTID91791808;5447-4124-3337-6163;27/11/2016;1437;SEG21
CTID89027291;8031-9022-9952-9605;06/06/2016;39429;SEG12
CTID80507036;3313-4024-5109-8235;22/01/2016;28476;SEG18
CTID54272373;7164-1323-2737-4112;24/10/2016;23062;SEG17
CTID72388864;6085-9783-3284-2783;22/09/2016;24104;SEG18
CTID66232657;4220-2591-3295-3300;01/06/2016;12886;SEG14
CTID54330957;8793-4049-9771-8176;08/05/2016;4789;SEG13
CTID36221773;9843-6858-7863-1891;07/11/2016;3901;SEG24
CTID22927288;6321-2048-7733-8765;07/12/2016;3478;SEG23
CTID35099145;5984-2442-3351-3695;02/11/2016;37923;SEG20
CTID94962661;5129-6974-6371-2964;26/05/2016;177;SEG16
CTID76183172;8869-7604-9618-3740;31/12/2016;48440;SEG25
CTID48681314;1992-1719-3506-9652;29/02/2016;27212;SEG14
CTID60759414;2370-4593-4826-2349;03/09/2016;4417;SEG13
CTID30721993;5129-6974-6371-2964;25/06/2016;46371;SEG24
CTID79859317;5533-2042-7236-9790;13/11/2016;11029;SEG21
CTID29392609;8361-7488-5303-1801;15/06/2016;14229;SEG21
CTID47956234;8066-8437-2479-2481;21/04/2016;41145;SEG25
CTID25249321;6699-2639-4522-6219;29/08/2016;10376;SEG16
CTID82752276;6617-5782-1394-1632;08/10/2016;5159;SEG21
CTID77019455;4314-6417-5269-5130;17/02/2016;14519;SEG23
CTID57233855;1846-7945-5251-4091;31/07/2016;39419;SEG12
CTID53809985;7908-2695-7391-7499;12/12/2016;19174;SEG18
CTID14122423;9304-8255-4381-2028;19/01/2016;28288;SEG23
CTID97834315;7179-9253-8424-9313;14/08/2016;28969;SEG14
CTID27920357;9376-8684-9599-2988;12/06/2016;45726;SEG23
CTID69419413;9157-2802-8374-1145;10/06/2016;32675;SEG20
CTID28309884;1259-5241-3561-1773;13/11/2016;35359;SEG21
CTID45382883;8522-7783-9262-6673;28/11/2016;4890;SEG13
CTID67792051;9162-3465-6654-4891;22/12/2016;31129;SEG21
CTID91630237;4646-8260-8197-7078;07/08/2016;31919;SEG19
CTID21122778;7224-9964-4793-3939;02/06/2016;4021;SEG20
CTID70887318;4834-4297-3113-9327;01/03/2016;1055;SEG24
CTID69151433;3467-3224-2464-5799;05/10/2016;3203;SEG17
CTID36905184;6765-2732-8888-1318;07/01/2016;27627;SEG14
CTID83012858;7296-3224-2880-5747;19/07/2016;604;SEG15
CTID66124436;2463-9055-1240-3878;23/11/2016;231;SEG19
CTID48998677;4973-1293-1664-2086;10/11/2016;46696;SEG23
CTID95884307;2017-7197-7814-9950;07/11/2016;48588;SEG16
CTID71970201;9391-7086-9113-4893;25/06/2016;10357;SEG12
CTID93276881;6570-8163-4369-9734;22/06/2016;18768;SEG23
CTID88953675;4864-7119-5608-7611;25/09/2016;18900;SEG15
CTID58325025;5695-2379-4433-2485;12/04/2016;20853;SEG18
CTID95758678;1825-7669-6621-9045;23/04/2016;17261;SEG11
CTID93043638;3623-4506-7311-5151;16/02/2016;15664;SEG24
CTID68544642;7017-9570-4103-5076;23/04/2016;49687;SEG18
CTID65777808;5936-1967-4966-6077;02/05/2016;23747;SEG16
CTID50347610;6765-2732-8888-1318;25/03/2016;32477;SEG22
CTID27451178;2077-2389-7798-4862;12/10/2016;7278;SEG16
CTID92307114;3922-3698-6304-1975;11/09/2016;32707;SEG17
CTID30409844;5993-5660-3442-6277;02/08/2016;45900;SEG15
CTID56243318;7583-5046-7750-5578;10/10/2016;37657;SEG20
CTID66191666;3623-4506-7311-5151;24/07/2016;41338;SEG23
CTID51478333;8481-9097-2828-9363;02/06/2016;18781;SEG21
CTID96750066;5274-7205-2377-3357;18/07/2016;14479;SEG12
CTID12310315;5533-2042-7236-9790;09/09/2016;19461;SEG20
CTID68794637;7708-8807-7837-8812;19/02/2016;36499;SEG19
CTID20977459;6557-2662-6932-6028;17/12/2016;26412;SEG23
CTID93208812;4314-6417-5269-5130;14/04/2016;871;SEG20
CTID59562401;7725-3576-5626-3317;23/11/2016;43969;SEG20
CTID67545205;9132-7052-6630-5540;18/12/2016;6904;SEG23
CTID23213270;6239-8641-8524-9441;09/05/2016;40066;SEG23
CTID88025596;8783-7271-8493-7931;13/11/2016;42655;SEG11
CTID14291588;4563-2673-5152-4847;13/03/2016;26083;SEG22
CTID94803529;3810-4783-2207-7703;05/04/2016;2580;SEG15
CTID30498813;4663-3168-7059-6778;25/06/2016;7612;SEG15
CTID74508978;3458-8126-3660-8686;30/01/2016;4656;SEG24
CTID99137954;7908-2695-7391-7499;13/05/2016;3852;SEG13
CTID29891223;6697-9358-9213-4896;29/07/2016;33883;SEG13
CTID15094979;6016-6956-6981-3103;22/07/2016;19663;SEG11
CTID74680246;6271-9924-3653-8913;08/06/2016;23230;SEG11
CTID87498652;1350-6303-6190-5958;21/11/2016;2889;SEG22
CTID21719586;4703-4800-3443-6825;03/11/2016;19250;SEG23
CTID54219405;6315-7338-3105-9947;06/03/2016;47765;SEG18
CTID51145180;5447-4124-3337-6163;20/11/2016;47593;SEG13
CTID26397603;7811-4511-7664-6960;10/06/2016;40102;SEG14
CTID71991193;5731-9804-7859-1641;10/03/2016;49081;SEG25
CTID76871438;5583-9751-6086-5673;15/09/2016;26804;SEG21
CTID96465763;2357-9896-6403-5970;28/10/2016;36859;SEG24
CTID67487711;4310-3710-6743-6385;29/09/2016;20614;SEG16
CTID32968881;2570-5181-2062-7588;24/07/2016;31332;SEG20
CTID86763651;7290-4771-9163-1291;03/08/2016;40672;SEG14
CTID38755413;8797-7761-7623-1806;18/02/2016;41591;SEG24
CTID64393501;3362-7342-4639-8164;11/02/2016;11883;SEG19
CTID54186577;4491-2026-2441-2049;19/11/2016;4082;SEG12
CTID24512929;4708-4407-9601-6022;19/08/2016;15126;SEG20
CTID86894400;4610-9984-7768-4610;21/05/2016;11149;SEG14
CTID16860602;4139-7870-9436-2923;17/03/2016;39905;SEG15
CTID14429409;5481-9525-6488-7566;17/01/2016;27038;SEG12
CTID89566776;8177-5533-1183-4063;15/02/2016;48372;SEG19
CTID95279263;5591-5619-8809-5454;11/10/2016;36567;SEG25
CTID75323869;8976-7958-2694-8171;12/07/2016;8476;SEG14
CTID37884650;4679-5406-6408-1233;13/05/2016;22673;SEG25
CTID69921672;1909-6288-2284-5317;04/02/2016;43931;SEG16
CTID58475053;2342-6589-6557-6739;26/03/2016;26736;SEG22
CTID42178662;5018-8635-8433-6614;26/11/2016;30413;SEG22
CTID57840552;4349-5976-1214-5524;19/05/2016;19316;SEG12
CTID53907334;2046-1892-2379-9050;11/05/2016;37261;SEG20
CTID95261660;7211-2168-9731-5466;05/03/2016;31081;SEG14
CTID31994192;1556-5778-6667-4345;08/04/2016;29031;SEG17
CTID15293249;8177-5533-1183-4063;13/02/2016;17013;SEG20
CTID16752485;6239-8641-8524-9441;20/06/2016;35414;SEG17
CTID77085586;7326-9558-4788-5128;28/01/2016;39626;SEG12
CTID25611897;5587-7265-8118-7718;27/11/2016;29138;SEG18
CTID97839418;6292-8171-2649-5336;11/01/2016;21381;SEG20
CTID73429087;7697-2274-6431-6408;12/09/2016;8038;SEG17
CTID24502150;5689-2440-9593-1931;31/12/2016;20418;SEG11
CTID28681582;1585-2708-4693-1454;24/03/2016;8938;SEG20
CTID85239345;5206-5979-9383-4538;19/01/2016;23375;SEG12
CTID42523182;8918-6235-3308-7862;29/07/2016;10050;SEG19
CTID28242091;4530-1687-6778-1250;20/03/2016;22949;SEG17
CTID29449846;5786-9833-8038-2159;31/05/2016;15556;SEG23
CTID19200988;8904-2491-3727-6958;18/12/2016;46269;SEG14
CTID82046357;3001-2844-6540-3608;31/05/2016;4673;SEG18
CTID98652172;5274-7205-2377-3357;18/04/2016;1349;SEG11
CTID86910473;5731-9804-7859-1641;16/04/2016;19725;SEG24
CTID62675185;4663-3168-7059-6778;21/09/2016;29290;SEG23
CTID70355215;1466-1600-9312-7604;08/05/2016;41114;SEG24
CTID25260930;9604-6821-2861-8084;02/09/2016;45658;SEG15
CTID50621022;8066-8437-2479-2481;11/12/2016;24002;SEG12
CTID54080233;3146-4961-6964-4229;07/05/2016;6512;SEG25
CTID16195968;8769-1185-5731-6569;12/08/2016;30548;SEG24
CTID43122933;5018-8635-8433-6614;07/08/2016;46225;SEG16
CTID29956703;4310-3710-6743-6385;18/06/2016;43498;SEG22
CTID27664536;2388-1652-4326-6035;20/10/2016;16547;SEG21
CTID18797646;4819-6940-5506-8061;28/09/2016;8011;SEG12
CTID98508324;8793-4049-9771-8176;05/05/2016;43338;SEG18
CTID43604474;5530-1215-6434-9691;02/09/2016;13020;SEG18
CTID32303915;7106-4239-7093-1515;21/04/2016;21476;SEG23
CTID52998556;4138-5166-7490-1188;05/06/2016;10067;SEG25
CTID18789890;5254-4916-6547-4795;10/05/2016;35797;SEG22
CTID22955166;6399-9536-6027-1857;30/08/2016;38590;SEG21
CTID47558211;2764-7023-8396-5255;24/11/2016;9837;SEG23
CTID65540820;7290-4771-9163-1291;28/11/2016;39090;SEG14
CTID15024652;2595-7800-1142-5225;20/02/2016;16141;SEG25
CTID98174879;8115-7743-6213-9284;01/11/2016;1016;SEG24
CTID80787923;5129-6974-6371-2964;06/03/2016;17320;SEG24
CTID43572190;7726-3678-8092-6414;20/09/2016;46233;SEG25
CTID13666013;5750-8229-8026-8893;14/02/2016;34514;SEG13
CTID78055416;7665-2468-6158-3511;07/06/2016;3305;SEG22
CTID46289386;8138-6235-7062-6142;18/08/2016;27023;SEG13
CTID27421637;6321-2048-7733-8765;06/08/2016;16887;SEG23
CTID31400724;9604-6821-2861-8084;19/04/2016;39165;SEG20
CTID33121777;6722-7299-6082-7974;18/04/2016;11358;SEG19
CTID32451994;5533-2042-7236-9790;19/05/2016;10990;SEG19
CTID32764936;7106-4239-7093-1515;22/02/2016;1820;SEG17
CTID77563793;4963-4850-8565-5494;29/01/2016;9420;SEG16
CTID72365698;8706-3809-5167-3899;22/12/2016;15433;SEG11
CTID33894782;9030-1667-6058-6173;02/01/2016;28169;SEG25
CTID74487828;3461-8685-2115-2963;22/01/2016;44696;SEG17
CTID61830484;1629-9566-3285-2123;12/03/2016;46778;SEG19
CTID48822111;5481-9525-6488-7566;09/11/2016;11261;SEG22
CTID68118711;8159-1257-4706-7544;18/06/2016;42646;SEG20
CTID81573764;4610-9984-7768-4610;17/05/2016;23764;SEG14
CTID98722459;7299-3529-7767-1695;19/09/2016;49675;SEG15
CTID78888422;9873-6894-5872-1884;27/11/2016;24296;SEG19
CTID70414778;9356-9491-6534-8313;28/07/2016;47605;SEG18
CTID91159004;5563-4162-6828-9835;14/12/2016;36408;SEG17
CTID71084344;3158-1638-7701-9309;06/04/2016;37083;SEG16
CTID35281491;6893-1438-6516-3207;05/08/2016;17673;SEG17
CTID43858169;2524-4184-5908-6750;23/12/2016;11654;SEG21
CTID64453341;7141-7294-3956-4408;25/09/2016;37557;SEG16
CTID26228369;7811-4511-7664-6960;21/02/2016;45370;SEG15
CTID17630871;6045-2636-8278-8875;08/12/2016;7170;SEG13
CTID94552144;5274-7205-2377-3357;12/05/2016;4790;SEG11
CTID43172113;2240-2748-8514-4335;05/06/2016;8483;SEG11
CTID28768555;6071-3874-2856-8755;27/03/2016;13431;SEG25
CTID47115605;6258-3903-6637-5620;31/12/2016;44212;SEG12
CTID54634338;6042-2856-7280-2925;21/08/2016;3206;SEG13
CTID48061809;8305-2272-4553-4911;09/11/2016;21270;SEG23
CTID39065819;6148-9835-7115-4405;22/05/2016;46253;SEG21
CTID99289323;7708-8807-7837-8812;16/09/2016;45787;SEG16
CTID56551349;4027-9234-2261-8201;18/10/2016;37755;SEG19
CTID22844515;4448-9587-7180-9589;05/08/2016;17027;SEG23
CTID30955335;5540-8588-7666-7798;19/07/2016;16066;SEG12
CTID60045127;6272-7021-2748-1471;16/05/2016;31705;SEG14
CTID31398725;3323-8332-7133-7008;10/12/2016;12549;SEG18
CTID48279603;3698-9867-4865-5497;26/04/2016;42870;SEG18
CTID58484313;5805-3882-2982-9418;30/05/2016;5339;SEG23
CTID83930402;4784-5120-3581-6184;08/08/2016;29889;SEG14
CTID87116928;7697-2274-6431-6408;07/06/2016;22796;SEG17
CTID57715753;1846-7945-5251-4091;29/09/2016;38647;SEG16
CTID70702329;1893-8853-9900-8478;15/10/2016;25624;SEG12
CTID86951510;6785-6309-6247-3002;13/04/2016;13064;SEG19
CTID26716948;5349-1963-8417-8327;16/05/2016;41863;SEG18
CTID81583835;4037-7862-8119-1361;24/05/2016;4344;SEG12
CTID40595946;5556-4557-4566-1540;12/07/2016;49914;SEG20
CTID35971473;8783-7271-8493-7931;18/06/2016;15588;SEG18
CTID74327276;5251-7364-6702-5590;07/07/2016;23339;SEG22
CTID49105193;6994-7925-9044-3458;23/08/2016;3946;SEG12
CTID29631830;7729-4037-1361-9467;13/03/2016;40682;SEG25
CTID50065324;7334-1842-5941-2149;11/01/2016;5387;SEG20
CTID50187706;7815-7711-6866-1320;04/01/2016;38771;SEG11
CTID78288062;8578-3662-1951-5720;25/08/2016;1425;SEG17
CTID54077796;1608-1970-3705-7137;26/01/2016;37701;SEG21
CTID36582959;4349-5976-1214-5524;16/02/2016;17062;SEG19
CTID63531406;4092-8604-7363-3393;29/06/2016;32108;SEG13
CTID85093660;7837-4036-5999-1672;04/12/2016;27369;SEG11
CTID63504028;2370-4593-4826-2349;05/08/2016;28237;SEG25
CTID71082240;8066-8437-2479-2481;08/12/2016;732;SEG15
CTID87806147;7837-4036-5999-1672;15/03/2016;29073;SEG12
CTID74584192;8528-6154-7390-5081;02/02/2016;16872;SEG16
CTID88987457;9314-8332-5195-8287;26/10/2016;18012;SEG18
CTID42980186;6228-9033-3508-8121;17/02/2016;45625;SEG22
CTID78767675;4334-6855-2003-9239;11/11/2016;7525;SEG17
CTID89205194;8341-5263-4582-7396;07/12/2016;5025;SEG25
CTID28809015;2834-5946-1542-4074;15/08/2016;22897;SEG12
CTID91650147;5002-6349-2806-2942;23/03/2016;19596;SEG24
CTID94849586;8138-6235-7062-6142;02/02/2016;19812;SEG15
CTID65870761;7141-7294-3956-4408;03/05/2016;40315;SEG13
